State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
NV,Nevada,2015,November,12 month-ending,Cocaine (T40.5),42,100,0.004254233,
NV,Nevada,2015,December,12 month-ending,Cocaine (T40.5),45,100,0.0042288662,
NV,Nevada,2016,January,12 month-ending,Cocaine (T40.5),40,100,0.0042423214,
NV,Nevada,2016,February,12 month-ending,Cocaine (T40.5),41,100,0.0041883062,
NV,Nevada,2016,March,12 month-ending,Cocaine (T40.5),38,100,0.0041734485,
NV,Nevada,2016,April,12 month-ending,Cocaine (T40.5),37,100,0,
NV,Nevada,2016,May,12 month-ending,Cocaine (T40.5),35,100,0,
NV,Nevada,2016,June,12 month-ending,Cocaine (T40.5),39,100,0,
NV,Nevada,2016,July,12 month-ending,Cocaine (T40.5),41,100,0,
NV,Nevada,2016,August,12 month-ending,Cocaine (T40.5),45,100,0,
NV,Nevada,2016,September,12 month-ending,Cocaine (T40.5),46,100,0,
NV,Nevada,2016,October,12 month-ending,Cocaine (T40.5),44,100,0,
NV,Nevada,2016,November,12 month-ending,Cocaine (T40.5),46,100,0,
NV,Nevada,2016,December,12 month-ending,Cocaine (T40.5),44,100,0,
NV,Nevada,2017,January,12 month-ending,Cocaine (T40.5),50,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,February,12 month-ending,Cocaine (T40.5),49,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,March,12 month-ending,Cocaine (T40.5),56,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,April,12 month-ending,Cocaine (T40.5),58,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,May,12 month-ending,Cocaine (T40.5),58,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,June,12 month-ending,Cocaine (T40.5),55,100,0.0078811522,*Likely underreported due to incomplete data
NV,Nevada,2017,July,12 month-ending,Cocaine (T40.5),54,100,0.0078600904,*Likely underreported due to incomplete data
NV,Nevada,2017,August,12 month-ending,Cocaine (T40.5),52,100,0.0079145231,*Likely underreported due to incomplete data
NV,Nevada,2017,September,12 month-ending,Cocaine (T40.5),55,100,0.0079167161,*Likely underreported due to incomplete data
NV,Nevada,2015,January,12 month-ending,Heroin (T40.1),68,100,0.0044210619,
NV,Nevada,2015,February,12 month-ending,Heroin (T40.1),67,100,0.0044193035,
NV,Nevada,2015,March,12 month-ending,Heroin (T40.1),71,100,0.0043876969,
NV,Nevada,2015,April,12 month-ending,Heroin (T40.1),74,100,0.0043618599,
NV,Nevada,2015,May,12 month-ending,Heroin (T40.1),77,100,0.0043414084,
NV,Nevada,2015,June,12 month-ending,Heroin (T40.1),84,100,0.004305149,
NV,Nevada,2015,July,12 month-ending,Heroin (T40.1),83,100,0.0043001505,
NV,Nevada,2015,August,12 month-ending,Heroin (T40.1),88,100,0.0042826552,
NV,Nevada,2015,September,12 month-ending,Heroin (T40.1),88,100,0.0042808219,
NV,Nevada,2015,October,12 month-ending,Heroin (T40.1),94,100,0.0042749658,
NV,Nevada,2015,November,12 month-ending,Heroin (T40.1),91,100,0.004254233,
NV,Nevada,2015,December,12 month-ending,Heroin (T40.1),91,100,0.0042288662,
NV,Nevada,2016,January,12 month-ending,Heroin (T40.1),90,100,0.0042423214,
NV,Nevada,2016,February,12 month-ending,Heroin (T40.1),94,100,0.0041883062,
NV,Nevada,2016,March,12 month-ending,Heroin (T40.1),93,100,0.0041734485,
NV,Nevada,2016,April,12 month-ending,Heroin (T40.1),92,100,0,
NV,Nevada,2016,May,12 month-ending,Heroin (T40.1),92,100,0,
NV,Nevada,2016,June,12 month-ending,Heroin (T40.1),92,100,0,
NV,Nevada,2016,July,12 month-ending,Heroin (T40.1),97,100,0,
NV,Nevada,2016,August,12 month-ending,Heroin (T40.1),97,100,0,
NV,Nevada,2016,September,12 month-ending,Heroin (T40.1),96,100,0,
NV,Nevada,2016,October,12 month-ending,Heroin (T40.1),93,100,0,
NV,Nevada,2016,November,12 month-ending,Heroin (T40.1),96,100,0,
NV,Nevada,2016,December,12 month-ending,Heroin (T40.1),92,100,0,
NV,Nevada,2017,January,12 month-ending,Heroin (T40.1),103,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,February,12 month-ending,Heroin (T40.1),99,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,March,12 month-ending,Heroin (T40.1),101,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,April,12 month-ending,Heroin (T40.1),100,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,May,12 month-ending,Heroin (T40.1),100,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,June,12 month-ending,Heroin (T40.1),98,100,0.0078811522,*Likely underreported due to incomplete data
NV,Nevada,2017,July,12 month-ending,Heroin (T40.1),99,100,0.0078600904,*Likely underreported due to incomplete data
NV,Nevada,2017,August,12 month-ending,Heroin (T40.1),100,100,0.0079145231,*Likely underreported due to incomplete data
NV,Nevada,2017,September,12 month-ending,Heroin (T40.1),98,100,0.0079167161,*Likely underreported due to incomplete data
NV,Nevada,2015,January,12 month-ending,Methadone (T40.3),64,100,0.0044210619,
NV,Nevada,2015,February,12 month-ending,Methadone (T40.3),58,100,0.0044193035,
NV,Nevada,2015,March,12 month-ending,Methadone (T40.3),59,100,0.0043876969,
NV,Nevada,2015,April,12 month-ending,Methadone (T40.3),56,100,0.0043618599,
NV,Nevada,2015,May,12 month-ending,Methadone (T40.3),57,100,0.0043414084,
NV,Nevada,2015,June,12 month-ending,Methadone (T40.3),57,100,0.004305149,
NV,Nevada,2015,July,12 month-ending,Methadone (T40.3),59,100,0.0043001505,
NV,Nevada,2015,August,12 month-ending,Methadone (T40.3),57,100,0.0042826552,
NV,Nevada,2015,September,12 month-ending,Methadone (T40.3),57,100,0.0042808219,
NV,Nevada,2015,October,12 month-ending,Methadone (T40.3),56,100,0.0042749658,
NV,Nevada,2015,November,12 month-ending,Methadone (T40.3),57,100,0.004254233,
NV,Nevada,2015,December,12 month-ending,Methadone (T40.3),59,100,0.0042288662,
NV,Nevada,2016,January,12 month-ending,Methadone (T40.3),57,100,0.0042423214,
NV,Nevada,2016,February,12 month-ending,Methadone (T40.3),57,100,0.0041883062,
NV,Nevada,2016,March,12 month-ending,Methadone (T40.3),53,100,0.0041734485,
NV,Nevada,2016,April,12 month-ending,Methadone (T40.3),57,100,0,
NV,Nevada,2016,May,12 month-ending,Methadone (T40.3),54,100,0,
NV,Nevada,2016,June,12 month-ending,Methadone (T40.3),58,100,0,
NV,Nevada,2016,July,12 month-ending,Methadone (T40.3),59,100,0,
NV,Nevada,2016,August,12 month-ending,Methadone (T40.3),62,100,0,
NV,Nevada,2016,September,12 month-ending,Methadone (T40.3),64,100,0,
NV,Nevada,2016,October,12 month-ending,Methadone (T40.3),60,100,0,
NV,Nevada,2016,November,12 month-ending,Methadone (T40.3),58,100,0,
NV,Nevada,2016,December,12 month-ending,Methadone (T40.3),54,100,0,
NV,Nevada,2017,January,12 month-ending,Methadone (T40.3),57,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,February,12 month-ending,Methadone (T40.3),56,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,March,12 month-ending,Methadone (T40.3),59,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,April,12 month-ending,Methadone (T40.3),56,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,May,12 month-ending,Methadone (T40.3),52,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,June,12 month-ending,Methadone (T40.3),51,100,0.0078811522,*Likely underreported due to incomplete data
NV,Nevada,2017,July,12 month-ending,Methadone (T40.3),50,100,0.0078600904,*Likely underreported due to incomplete data
NV,Nevada,2017,August,12 month-ending,Methadone (T40.3),50,100,0.0079145231,*Likely underreported due to incomplete data
NV,Nevada,2017,September,12 month-ending,Methadone (T40.3),46,100,0.0079167161,*Likely underreported due to incomplete data
NV,Nevada,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),231,100,0.0044210619,
NV,Nevada,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),224,100,0.0044193035,
NV,Nevada,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),226,100,0.0043876969,
NV,Nevada,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),230,100,0.0043618599,
NV,Nevada,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),236,100,0.0043414084,
NV,Nevada,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),242,100,0.004305149,
NV,Nevada,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),237,100,0.0043001505,
NV,Nevada,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),247,100,0.0042826552,
NV,Nevada,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),246,100,0.0042808219,
NV,Nevada,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),250,100,0.0042749658,
NV,Nevada,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),254,100,0.004254233,
NV,Nevada,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),271,100,0.0042288662,
NV,Nevada,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),272,100,0.0042423214,
NV,Nevada,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),277,100,0.0041883062,
NV,Nevada,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),279,100,0.0041734485,
NV,Nevada,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),278,100,0,
NV,Nevada,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),265,100,0,
NV,Nevada,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),266,100,0,
NV,Nevada,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),271,100,0,
NV,Nevada,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),269,100,0,
NV,Nevada,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),264,100,0,
NV,Nevada,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),265,100,0,
NV,Nevada,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),253,100,0,
NV,Nevada,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),240,100,0,
NV,Nevada,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),231,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),220,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),223,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),222,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),225,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),231,100,0.0078811522,*Likely underreported due to incomplete data
NV,Nevada,2017,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),234,100,0.0078600904,*Likely underreported due to incomplete data
NV,Nevada,2017,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),234,100,0.0079145231,*Likely underreported due to incomplete data
NV,Nevada,2017,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),238,100,0.0079167161,*Likely underreported due to incomplete data
NV,Nevada,2015,January,12 month-ending,Number of Deaths,"22,619",100,0.0044210619,
NV,Nevada,2015,February,12 month-ending,Number of Deaths,"22,628",100,0.0044193035,
NV,Nevada,2015,March,12 month-ending,Number of Deaths,"22,791",100,0.0043876969,
NV,Nevada,2015,April,12 month-ending,Number of Deaths,"22,926",100,0.0043618599,
NV,Nevada,2015,May,12 month-ending,Number of Deaths,"23,034",100,0.0043414084,
NV,Nevada,2015,June,12 month-ending,Number of Deaths,"23,228",100,0.004305149,
NV,Nevada,2015,July,12 month-ending,Number of Deaths,"23,255",100,0.0043001505,
NV,Nevada,2015,August,12 month-ending,Number of Deaths,"23,350",100,0.0042826552,
NV,Nevada,2015,September,12 month-ending,Number of Deaths,"23,360",100,0.0042808219,
NV,Nevada,2015,October,12 month-ending,Number of Deaths,"23,392",100,0.0042749658,
NV,Nevada,2015,November,12 month-ending,Number of Deaths,"23,506",100,0.004254233,
NV,Nevada,2015,December,12 month-ending,Number of Deaths,"23,647",100,0.0042288662,
NV,Nevada,2016,January,12 month-ending,Number of Deaths,"23,572",100,0.0042423214,
NV,Nevada,2016,February,12 month-ending,Number of Deaths,"23,876",100,0.0041883062,
NV,Nevada,2016,March,12 month-ending,Number of Deaths,"23,961",100,0.0041734485,
NV,Nevada,2016,April,12 month-ending,Number of Deaths,"24,140",100,0,
NV,Nevada,2016,May,12 month-ending,Number of Deaths,"24,131",100,0,
NV,Nevada,2016,June,12 month-ending,Number of Deaths,"24,153",100,0,
NV,Nevada,2016,July,12 month-ending,Number of Deaths,"24,268",100,0,
NV,Nevada,2016,August,12 month-ending,Number of Deaths,"24,451",100,0,
NV,Nevada,2016,September,12 month-ending,Number of Deaths,"24,602",100,0,
NV,Nevada,2016,October,12 month-ending,Number of Deaths,"24,669",100,0,
NV,Nevada,2016,November,12 month-ending,Number of Deaths,"24,589",100,0,
NV,Nevada,2016,December,12 month-ending,Number of Deaths,"24,692",100,0,
NV,Nevada,2017,January,12 month-ending,Number of Deaths,"25,006",100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,February,12 month-ending,Number of Deaths,"24,911",100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,March,12 month-ending,Number of Deaths,"24,950",100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,April,12 month-ending,Number of Deaths,"24,990",100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,May,12 month-ending,Number of Deaths,"25,222",100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,June,12 month-ending,Number of Deaths,"25,377",100,0.0078811522,*Likely underreported due to incomplete data
NV,Nevada,2017,July,12 month-ending,Number of Deaths,"25,445",100,0.0078600904,*Likely underreported due to incomplete data
NV,Nevada,2017,August,12 month-ending,Number of Deaths,"25,270",100,0.0079145231,*Likely underreported due to incomplete data
NV,Nevada,2017,September,12 month-ending,Number of Deaths,"25,263",100,0.0079167161,*Likely underreported due to incomplete data
NV,Nevada,2015,January,12 month-ending,Number of Drug Overdose Deaths,578,100,0.0044210619,
NV,Nevada,2015,February,12 month-ending,Number of Drug Overdose Deaths,576,100,0.0044193035,
NV,Nevada,2015,March,12 month-ending,Number of Drug Overdose Deaths,579,100,0.0043876969,
NV,Nevada,2015,April,12 month-ending,Number of Drug Overdose Deaths,584,100,0.0043618599,
NV,Nevada,2015,May,12 month-ending,Number of Drug Overdose Deaths,598,100,0.0043414084,
NV,Nevada,2015,June,12 month-ending,Number of Drug Overdose Deaths,619,100,0.004305149,
NV,Nevada,2015,July,12 month-ending,Number of Drug Overdose Deaths,616,100,0.0043001505,
NV,Nevada,2015,August,12 month-ending,Number of Drug Overdose Deaths,632,100,0.0042826552,
NV,Nevada,2015,September,12 month-ending,Number of Drug Overdose Deaths,633,100,0.0042808219,
NV,Nevada,2015,October,12 month-ending,Number of Drug Overdose Deaths,628,100,0.0042749658,
NV,Nevada,2015,November,12 month-ending,Number of Drug Overdose Deaths,634,100,0.004254233,
NV,Nevada,2015,December,12 month-ending,Number of Drug Overdose Deaths,665,100,0.0042288662,
NV,Nevada,2016,January,12 month-ending,Number of Drug Overdose Deaths,669,100,0.0042423214,
NV,Nevada,2016,February,12 month-ending,Number of Drug Overdose Deaths,685,100,0.0041883062,
NV,Nevada,2016,March,12 month-ending,Number of Drug Overdose Deaths,689,100,0.0041734485,
NV,Nevada,2016,April,12 month-ending,Number of Drug Overdose Deaths,683,100,0,
NV,Nevada,2016,May,12 month-ending,Number of Drug Overdose Deaths,679,100,0,
NV,Nevada,2016,June,12 month-ending,Number of Drug Overdose Deaths,691,100,0,
NV,Nevada,2016,July,12 month-ending,Number of Drug Overdose Deaths,723,100,0,
NV,Nevada,2016,August,12 month-ending,Number of Drug Overdose Deaths,732,100,0,
NV,Nevada,2016,September,12 month-ending,Number of Drug Overdose Deaths,731,100,0,
NV,Nevada,2016,October,12 month-ending,Number of Drug Overdose Deaths,739,100,0,
NV,Nevada,2016,November,12 month-ending,Number of Drug Overdose Deaths,729,100,0,
NV,Nevada,2016,December,12 month-ending,Number of Drug Overdose Deaths,707,100,0,
NV,Nevada,2017,January,12 month-ending,Number of Drug Overdose Deaths,705,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,February,12 month-ending,Number of Drug Overdose Deaths,698,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,March,12 month-ending,Number of Drug Overdose Deaths,707,100,0,*Likely underreported due to incomplete data
NV,Nevada,2017,April,12 month-ending,Number of Drug Overdose Deaths,713,100,0,*Likely underreported due to incomplete data
